Molecule ChEMBL ID	Molecule Name	Molecule Max Phase	Molecular Weight	#RO5 Violations	AlogP	Compound Key	Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	pChEMBL Value	Data Validity Comment	Comment	Uo Units	Ligand Efficiency BEI	Ligand Efficiency LE	Ligand Efficiency LLE	Ligand Efficiency SEI	Potential Duplicate	Assay ChEMBL ID	Assay Description	Assay Type	BAO Format ID	BAO Label	Assay Organism	Assay Tissue ChEMBL ID	Assay Tissue Name	Assay Cell Type	Assay Subcellular Fraction	Assay Parameters	Assay Variant Accession	Assay Variant Mutation	Target ChEMBL ID	Target Name	Target Organism	Target Type	Document ChEMBL ID	Source ID	Source Description	Document Journal	Document Year	Cell ChEMBL ID	Properties	Action Type
CHEMBL4563104		None	186.21	0	1.94	44	c1ccc2c(c1)OCCn1cncc1-2	IC50	'='	312000	nM		Outside typical range		UO_0000065					0	CHEMBL4367261	Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4364294	1	Scientific Literature	J Med Chem	2019	None		
CHEMBL4524705		None	274.32	0	3.73	64	O=C(CC1c2ccccc2-c2cncn21)c1ccccc1	IC50	'='	5200	nM	5.28			UO_0000065	19.26	0.34	1.55	15.14	0	CHEMBL4367261	Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4364294	1	Scientific Literature	J Med Chem	2019	None		
CHEMBL4461262		None	393.53	0	4.02	88	O=C(C1CCCCC1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1	IC50	'='	670	nM	6.17			UO_0000065	15.69	0.29	2.15	10.58	0	CHEMBL4367261	Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4364294	1	Scientific Literature	J Med Chem	2019	None		
CHEMBL4571106		None	405.47	0	3.9	89	O=C(c1ccc(F)cc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1	IC50	'='	2400	nM	5.62			UO_0000065	13.86	0.26	1.72	9.63	0	CHEMBL4367261	Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4364294	1	Scientific Literature	J Med Chem	2019	None		
CHEMBL4476312		None	316.38	0	2.89	127	OC(CC1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1	IC50	'='	200	nM	6.7			UO_0000065	21.17	0.4	3.81	11.49	0	CHEMBL4367261	Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4364294	1	Scientific Literature	J Med Chem	2019	None		
CHEMBL3318341		None	255.36	0	2.83	KM02137	CC(C)(C)S(=O)(=O)/C(C#N)=C/c1ccsc1	IC50						Not Determined						0	CHEMBL3365093	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3351924	1	Scientific Literature	Eur J Med Chem	2014	None		
CHEMBL3318347		None	225.25	0	0.95	RDR00174	COCCCNC(=O)N/N=C/c1ccco1	IC50						Not Determined						0	CHEMBL3365093	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3351924	1	Scientific Literature	Eur J Med Chem	2014	None		
CHEMBL3317460		None	225.29	0	2.11	BTB04781	CN(C)/C=N/C(=S)Nc1cccc(F)c1	IC50						Not Determined						0	CHEMBL3365093	Inhibition of IDO1 (unknown origin) using L-tryptophan substrate incubated for 60 mins by HPLC	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3351924	1	Scientific Literature	Eur J Med Chem	2014	None		
CHEMBL1935084		None	187.2	0	2.12	Table 1, R11C2	Nc1cc2ccccc2cc1C(=O)O	IC50	'='	15000	nM	4.82			UO_0000065	25.77	0.47	2.7	7.62	0	CHEMBL1936791	Inhibition of His-tagged recombinant human IDO1 expressed in Escherichia coli using tryptophan as substrate by spectrophotometric analysis	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL1932949	1	Scientific Literature	Bioorg Med Chem	2012	None		
CHEMBL1229058		None	235.14	0	3.12	Table 1, R25C2	N=C(N)SCc1ccc(Cl)cc1Cl	IC50	'='	400	nM	6.4			UO_0000065	27.21	0.67	3.28	12.83	0	CHEMBL1936793	Inhibition of IDO1	B	BAO_0000357	single protein format	None	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL1932949	1	Scientific Literature	Bioorg Med Chem	2012	None		
CHEMBL3310982		None	398.28	0	2.74	4	CC(=O)Nc1ccc(S(=O)(=O)NN(C)c2ccc(Br)cc2)cc1	IC50	'='	4055	nM	5.39			UO_0000065	13.54	0.32	2.65	6.87	0	CHEMBL3368210	Inhibition of human recombinant IDO expressed in Escherichia coli using N-formylkynurenine as substrate incubated for 1 hr prior to NaOH addition measured after 4 hrs by spectrophotometry	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3351830	1	Scientific Literature	Bioorg Med Chem Lett	2014	None		
CHEMBL3628598		None	402.41	0	1.57	11d	O=C1c2ccccc2C(=O)c2c1nnn2Cc1cccc(C(=O)N2CCOCC2)c1	IC50	'='	936	nM	6.03			UO_0000065	14.98	0.27	4.46	6.39	0	CHEMBL3631086	Inhibition of recombinant human IDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3627649	1	Scientific Literature	J Med Chem	2015	None		
CHEMBL3310846		None	305.36	0	1.95	2a	CC(=O)Nc1ccc(S(=O)(=O)NNc2ccccc2)cc1	IC50	'='	71	nM	7.15			UO_0000065	23.41	0.46	5.2	8.19	0	CHEMBL3368210	Inhibition of human recombinant IDO expressed in Escherichia coli using N-formylkynurenine as substrate incubated for 1 hr prior to NaOH addition measured after 4 hrs by spectrophotometry	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3351830	1	Scientific Literature	Bioorg Med Chem Lett	2014	None		
CHEMBL3310852		None	323.35	0	2.09	2g	CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(F)cc2)cc1	IC50	'='	79	nM	7.1			UO_0000065	21.96	0.44	5.01	8.14	0	CHEMBL3368210	Inhibition of human recombinant IDO expressed in Escherichia coli using N-formylkynurenine as substrate incubated for 1 hr prior to NaOH addition measured after 4 hrs by spectrophotometry	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3351830	1	Scientific Literature	Bioorg Med Chem Lett	2014	None		
CHEMBL504816	(L)-1-METHYLTRYPTOPHAN	None	218.26	0	1.13	L-1MT	Cn1cc(C[C@H](N)C(=O)O)c2ccccc21	IC50	'='	100000	nM	4			UO_0000065	18.33	0.34	2.87	5.86	0	CHEMBL3294616	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3286378	1	Scientific Literature	Eur J Med Chem	2014	None		
CHEMBL4104438		None	310.36	1	5.24	2a	Oc1cccc(-c2nc3c4ccccc4c4ccccc4c3[nH]2)c1	IC50						Not Determined						0	CHEMBL4007890	Inhibition of full length recombinant human His-tagged IDO1 expressed in mouse LLTC cells using L-tryptophan as substrate after 24 hrs	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4007389	1	Scientific Literature	Eur J Med Chem	2017	None		
CHEMBL4067169		None	411.16	0	2.82	3m	Cc1cc(I)ccc1Nc1cc2no[n+]([O-])c2cc1C(=O)O	IC50						Not Determined						0	CHEMBL4007890	Inhibition of full length recombinant human His-tagged IDO1 expressed in mouse LLTC cells using L-tryptophan as substrate after 24 hrs	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4007389	1	Scientific Literature	Eur J Med Chem	2017	None		
CHEMBL1976581		None	237.26	0	2.82	5b	Cc1ccccc1C1=[N+]([O-])c2ccccc2C1=O	IC50	'='	3900	nM	5.41			UO_0000065	22.8	0.41	2.59	12.54	0	CHEMBL4007890	Inhibition of full length recombinant human His-tagged IDO1 expressed in mouse LLTC cells using L-tryptophan as substrate after 24 hrs	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4007389	1	Scientific Literature	Eur J Med Chem	2017	None		
CHEMBL4645780		None	451.28	0	1.52	3b	CN(C)S(=O)(=O)CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1	IC50	'='	105	nM	6.98			UO_0000065	15.46	0.37	5.46	5.25	0	CHEMBL4628286	Inhibition of IDO1 (unknown origin) assessed as reduction in kynurenine formation using L-tryptophan as substrate incubated for 60 mins by fluorescence based assay	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4627301	1	Scientific Literature	Bioorg Med Chem Lett	2020	None		
CHEMBL1702248		None	303.3	0	2.61	3	Cc1ccc([S+]([O-])c2ccc([N+](=O)[O-])c3nonc23)cc1	IC50	'='	12000	nM	4.92			UO_0000065	16.22	0.32	2.31	4.68	0	CHEMBL4007862	Inhibition of recombinant human IDO1 expressed in bacterial expression system using L-Tryptophan as substrate after 25 mins in absence of GSH and presence of tween20 by fluorescence assay	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4007389	1	Scientific Literature	Eur J Med Chem	2017	None		
CHEMBL584991		None	271.64	0	1.69	8; 17	Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1	IC50	'='	51	nM	7.29			UO_0000065	26.85	0.55	5.6	6.66	0	CHEMBL4007862	Inhibition of recombinant human IDO1 expressed in bacterial expression system using L-Tryptophan as substrate after 25 mins in absence of GSH and presence of tween20 by fluorescence assay	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4007389	1	Scientific Literature	Eur J Med Chem	2017	None		
CHEMBL1718737		None	261.28	0	3.27	34; NSC92937	Cn1c2ccccc2c2ccc3c(c21)C(=O)C=CC3=O	IC50	'='	42500	nM	4.37			UO_0000065	16.73	0.3	1.1	11.19	0	CHEMBL4007862	Inhibition of recombinant human IDO1 expressed in bacterial expression system using L-Tryptophan as substrate after 25 mins in absence of GSH and presence of tween20 by fluorescence assay	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4007389	1	Scientific Literature	Eur J Med Chem	2017	None		
CHEMBL567967		None	223.23	0	2.51	5a	O=C1C(c2ccccc2)=[N+]([O-])c2ccccc21	IC50	'='	870	nM	6.06			UO_0000065	27.15	0.49	3.55	14.05	0	CHEMBL4007862	Inhibition of recombinant human IDO1 expressed in bacterial expression system using L-Tryptophan as substrate after 25 mins in absence of GSH and presence of tween20 by fluorescence assay	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4007389	1	Scientific Literature	Eur J Med Chem	2017	None		
CHEMBL1367036		None	328.33	0	0.76	NSC3064	CC(=O)OCCn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21	IC50	'='	31300	nM	4.5			UO_0000065	13.72	0.26	3.74	4.21	0	CHEMBL4007862	Inhibition of recombinant human IDO1 expressed in bacterial expression system using L-Tryptophan as substrate after 25 mins in absence of GSH and presence of tween20 by fluorescence assay	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4007389	1	Scientific Literature	Eur J Med Chem	2017	None		
CHEMBL4290753		None	545.95	2	7.84	140	O=C(Nc1oc2cnccc2c1N(C(=O)OCc1ccccc1)c1ccc(F)c(Cl)c1)OCc1ccccc1	IC50	'>'	1000	nM				UO_0000065					0	CHEMBL4257085	Inhibition of recombinant human N-terminal His-tagged IDO1 (1 to 403 residues) expressed in Escherichia coli assessed as reduction in kynurenine formation using tryptophan as substrate measured by LC/MS/MS analysis	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4257081	38	Patent Bioactivity Data		2016	None		
CHEMBL4280079		None	382.83	1	5.62	164	Cc1cc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)cc(C)n1	IC50	'<'	200	nM				UO_0000065					0	CHEMBL4257085	Inhibition of recombinant human N-terminal His-tagged IDO1 (1 to 403 residues) expressed in Escherichia coli assessed as reduction in kynurenine formation using tryptophan as substrate measured by LC/MS/MS analysis	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4257081	38	Patent Bioactivity Data		2016	None		
CHEMBL4288020		None	500.71	2	6.25	161	CCOC(=O)Nc1oc2c(Br)nccc2c1N(C(=O)OCC)c1ccc(F)c(Cl)c1	IC50	'>'	1000	nM				UO_0000065					0	CHEMBL4257085	Inhibition of recombinant human N-terminal His-tagged IDO1 (1 to 403 residues) expressed in Escherichia coli assessed as reduction in kynurenine formation using tryptophan as substrate measured by LC/MS/MS analysis	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4257081	38	Patent Bioactivity Data		2016	None		
CHEMBL4283357		None	468.87	1	5.7	157	CCOC(=O)Nc1oc2c(-c3ccc(C(N)=O)cc3)nccc2c1Nc1ccc(F)c(Cl)c1	IC50	'>'	1000	nM				UO_0000065					0	CHEMBL4257085	Inhibition of recombinant human N-terminal His-tagged IDO1 (1 to 403 residues) expressed in Escherichia coli assessed as reduction in kynurenine formation using tryptophan as substrate measured by LC/MS/MS analysis	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4257081	38	Patent Bioactivity Data		2016	None		
CHEMBL4278716		None	379.23	1	5.9	133	Cl.Nc1sc2ccc(Cl)cc2c1Nc1cccc(C(F)(F)F)c1	IC50	'='	200	nM	6.7			UO_0000065	19.54	0.42	0.8	17.61	0	CHEMBL4257085	Inhibition of recombinant human N-terminal His-tagged IDO1 (1 to 403 residues) expressed in Escherichia coli assessed as reduction in kynurenine formation using tryptophan as substrate measured by LC/MS/MS analysis	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4257081	38	Patent Bioactivity Data		2016	None		
CHEMBL4279754		None	360.76	1	6.04	132	Nc1sc2ccc(Cl)cc2c1Nc1ccc(F)c(C(F)(F)F)c1	IC50	'='	200	nM	6.7			UO_0000065	18.57	0.4	0.66	17.61	0	CHEMBL4257085	Inhibition of recombinant human N-terminal His-tagged IDO1 (1 to 403 residues) expressed in Escherichia coli assessed as reduction in kynurenine formation using tryptophan as substrate measured by LC/MS/MS analysis	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4257081	38	Patent Bioactivity Data		2016	None		
CHEMBL4287240		None	512.93	2	6.85	269	CCOC(=O)Nc1oc2c(-c3ccnc(C)c3)nccc2c1N(C(=O)OCC)c1ccc(F)c(Cl)c1	IC50	'>'	1000	nM				UO_0000065					0	CHEMBL4257086	Inhibition of IDO1 in IFNgamma-stimulated human HeLa cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 15 mins by UV-vis HPLC analysis	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4257081	38	Patent Bioactivity Data		2016	None		
CHEMBL4284269		None	381.84	1	6.23	277	Cc1cc(C)cc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)c1	IC50	'<'	200	nM				UO_0000065					0	CHEMBL4257086	Inhibition of IDO1 in IFNgamma-stimulated human HeLa cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 15 mins by UV-vis HPLC analysis	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4257081	38	Patent Bioactivity Data		2016	None		
CHEMBL4294515		None	247.25	0	0.76	25	CC(=O)CC(=O)CC1(O)C(=O)Nc2ccccc21	IC50	'='	450	nM	6.35			UO_0000065	25.67	0.48	5.59	7.6	0	CHEMBL4262881	Inhibition of recombinant human IDO1 assessed as reduction in conversion of L-tryptophan to kynurenine by methylene blue dye based spectrometric method	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4261541	1	Scientific Literature	Medchemcomm	2017	None		
CHEMBL4286744		None	310.35	0	2.18	8	N[C@@H](CC1C(=O)Nc2ccccc21)C(=O)OCc1ccccc1	IC50	'='	13590	nM	4.87			UO_0000065	15.68	0.29	2.69	5.98	0	CHEMBL4262881	Inhibition of recombinant human IDO1 assessed as reduction in conversion of L-tryptophan to kynurenine by methylene blue dye based spectrometric method	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4261541	1	Scientific Literature	Medchemcomm	2017	None		
CHEMBL3087009		None	284.22	0	2.21	5f	O=C1c2cc(F)ccc2-n2c1nc1ccc(F)cc1c2=O	IC50	'='	466	nM	6.33			UO_0000065	22.28	0.41	4.12	12.19	1	CHEMBL3089095	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HEK293	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3085691	1	Scientific Literature	J Med Chem	2013	CHEMBL3307715		
CHEMBL1933308		None	165.22	0	1.58	1	NNc1nc2ccccc2s1	IC50	'='	62300	nM	4.21			UO_0000065	25.45	0.52	2.63	8.26	0	CHEMBL3097521	Inhibition of human IDO1 expressed in mouse LLTC cells using L-tryptophan as substrate after 24 hrs	B	BAO_0000219	cell-based format	Homo sapiens	None	None	LLTC	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3091438	1	Scientific Literature	Bioorg Med Chem	2013	None		
CHEMBL3087009		None	284.22	0	2.21	5f	O=C1c2cc(F)ccc2-n2c1nc1ccc(F)cc1c2=O	IC50	'='	2720	nM	5.57			UO_0000065	19.58	0.36	3.36	10.71	1	CHEMBL3089096	Uncompetitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3085691	1	Scientific Literature	J Med Chem	2013	None		
CHEMBL4642946		None	403.31	0	4.92	16	C[C@H](C(=O)Nc1ccc(Cl)cc1)C12CC(NC(=O)c3cccc(Cl)c3)(C1)C2	IC50	'='	0.6	nM	9.22			UO_0000065	22.87	0.47	4.3	15.85	0	CHEMBL4622406	Inhibition of IDO1 in IFN-gamma stimulated human HeLa cells using L-tryptophan as substrate incubated for 48 hrs by fluorescence assay	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4619812	1	Scientific Literature	ACS Med Chem Lett	2020	CHEMBL3308376		
CHEMBL4639353		None	360.43	0	3.99	24	C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)OC3CCCC3)(C1)C2	IC50	'='	6.2	nM	8.21			UO_0000065	22.77	0.43	4.22	12.17	0	CHEMBL4622406	Inhibition of IDO1 in IFN-gamma stimulated human HeLa cells using L-tryptophan as substrate incubated for 48 hrs by fluorescence assay	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4619812	1	Scientific Literature	ACS Med Chem Lett	2020	CHEMBL3308376		
CHEMBL4632992		None	386.85	0	4.41	4-a	C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)c3cccc(Cl)c3)(C1)C2	IC50	'='	121	nM	6.92			UO_0000065	17.88	0.35	2.51	11.89	0	CHEMBL4622407	Inhibition of IDO1 in human whole blood stimulated with IFNgamma/LPS using L-tryptophan/kynurenine as substrate incubated for 15 mins prior to IFNgamma/LPS stimulation and further incubated for 18 hrs followed by isotope labeled L-tryptophan/kynurenine addition on day 2 by LC/MS-MS analysis	B	BAO_0000221	tissue-based format	Homo sapiens	CHEMBL3638178	Blood	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4619812	1	Scientific Literature	ACS Med Chem Lett	2020	None		
CHEMBL567225		None	237.19	0	1.04	5e	Nc1nonc1/C(=N/O)Nc1cccc(F)c1	IC50	'='	500	nM	6.3			UO_0000065	26.57	0.51	5.26	5.75	0	CHEMBL1042996	Inhibition of N-terminal his-tagged human indoleamine 2,3-dioxygenase expressed in Escherichia coli assessed as N'-formylkynurenine formation by spectrophotometry	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL1154769	1	Scientific Literature	J Med Chem	2009	None		
CHEMBL4645897		None	421.43	0	2.45	5c	COC(=O)C1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1	IC50	'='	150	nM	6.82			UO_0000065	16.19	0.3	4.37	8.37	0	CHEMBL4620355	Inhibition of IDO1 in human HeLa cells	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4619726	1	Scientific Literature	Bioorg Med Chem Lett	2020	CHEMBL3308376		
CHEMBL4644195		None	392.2	None	None	9c	CC1(C)OB(c2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)OC1(C)C	IC50	'='	750	nM	6.12			UO_0000065	15.62	None	None	None	0	CHEMBL4620355	Inhibition of IDO1 in human HeLa cells	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4619726	1	Scientific Literature	Bioorg Med Chem Lett	2020	CHEMBL3308376		
CHEMBL3764028		None	396.22	0	1.89	39	O=C1Nc2ccc(S(=O)(=O)NNc3ccc(Br)cc3)cc2C1=O	IC50	'>'	10000	nM				UO_0000065					0	CHEMBL3766998	Inhibition of human Indoleamine 2,3-dioxygenase using L-tryptophan as substrate by emission fluorescence analysis	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3763120	1	Scientific Literature	J Med Chem	2016	None		
CHEMBL3763974		None	410.29	0	2.88	37	O=C1CCCN1c1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1	IC50	'='	68.1	nM	7.17			UO_0000065	17.47	0.41	4.29	9.13	0	CHEMBL3766998	Inhibition of human Indoleamine 2,3-dioxygenase using L-tryptophan as substrate by emission fluorescence analysis	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3763120	1	Scientific Literature	J Med Chem	2016	None		
