"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"
"CHEMBL4293426"	""	"None"	"289.29"	"0"	"1.52"	"20"	"CCOC(=O)C(C(=O)OCC)=C1C(=O)Nc2ccccc21"	"IC50"	"'='"	"71010.0"	"nM"	"4.15"	""	""	"UO_0000065"	"14.34"	"0.27"	"2.63"	"5.08"	"0"	"CHEMBL4262893"	"Inhibition of recombinant human TDO assessed as reduction in conversion of L-tryptophan to kynurenine by methylene blue dye based spectrometric method"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4261541"	"1"	"Scientific Literature"	"Medchemcomm"	"2017"	"None"	""	""
"CHEMBL2147996"	""	"None"	"164.14"	"0"	"1.01"	"20"	"Fc1cc(-c2c[nH]nn2)ccn1"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2150233"	"Inhibition of human TDO transfected in mouse P815B clone 19 cells by HPLC analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2146377"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""
"CHEMBL2148077"	""	"None"	"214.06"	"0"	"2.78"	"38"	"Clc1cccc(-c2c[nH]nn2)c1Cl"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2150233"	"Inhibition of human TDO transfected in mouse P815B clone 19 cells by HPLC analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2146377"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""
"CHEMBL1442185"	""	"None"	"303.32"	"0"	"2.41"	"4a"	"Cc1ccccc1Cn1nnc2c1C(=O)c1ccccc1C2=O"	"IC50"	"'='"	"561.0"	"nM"	"6.25"	""	""	"UO_0000065"	"20.61"	"0.37"	"3.84"	"9.64"	"0"	"CHEMBL3631085"	"Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3627649"	"1"	"Scientific Literature"	"J Med Chem"	"2015"	"None"	""	""
"CHEMBL4561507"	""	"None"	"304.60"	"0"	"3.97"	"3"	"Cl.NOC(c1ccccc1)c1ccc(Cl)c(Cl)c1"	"IC50"	"'='"	"4000.0"	"nM"	"5.40"	""	""	"UO_0000065"	"20.13"	"0.43"	"1.43"	"15.31"	"0"	"CHEMBL4329407"	"Inhibition of TDO (unknown origin) using L-tryptophan as substrate by spectrophotometric method"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4325907"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"None"	""	""
"CHEMBL4284457"	""	"None"	"427.39"	"0"	"4.59"	"226"	"CNC(=O)c1cc(-c2nccc3c(Nc4cccc(C(F)(F)F)c4)c(N)oc23)ccn1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4279613"	""	"None"	"274.78"	"0"	"4.88"	"234"	"Nc1sc2ccccc2c1Nc1cccc(Cl)c1"	"IC50"	"'<'"	"500.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4281858"	""	"None"	"362.79"	"0"	"3.78"	"245"	"Nc1oc2c(N3CCOCC3)nccc2c1Nc1ccc(F)c(Cl)c1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"17.37"	"0.34"	"2.52"	"8.23"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL355606"	""	"None"	"238.26"	"0"	"3.87"	"680C91"	"Fc1ccc2c(/C=C/c3cccnc3)c[nH]c2c1"	"IC50"	"'='"	"376.5"	"nM"	"6.42"	""	""	"UO_0000065"	"26.96"	"0.49"	"2.55"	"22.40"	"0"	"CHEMBL4274902"	"Inhibition of recombinant human TDO using L-Trp as substrate after 75 mins by UV absorption analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4270608"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2018"	"None"	""	""
"CHEMBL4281581"	""	"None"	"293.31"	"0"	"2.38"	"T51"	"O=C1c2ncccc2C(=O)c2sc(-c3ccncc3)nc21"	"IC50"	"'='"	"684.3"	"nM"	"6.17"	""	""	"UO_0000065"	"21.02"	"0.40"	"3.78"	"8.47"	"0"	"CHEMBL4274902"	"Inhibition of recombinant human TDO using L-Trp as substrate after 75 mins by UV absorption analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4270608"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2018"	"None"	""	""
"CHEMBL4282064"	""	"None"	"309.71"	"0"	"2.90"	"T23"	"O=C1c2ccccc2C(=O)c2[nH]c(-c3ccnc(Cl)c3)nc21"	"IC50"	""	""	""	""	""	"Not Determined"	""	""	""	""	""	"0"	"CHEMBL4274902"	"Inhibition of recombinant human TDO using L-Trp as substrate after 75 mins by UV absorption analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4270608"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2018"	"None"	""	""
"CHEMBL4643729"	""	"None"	"421.43"	"0"	"2.45"	"5e"	"COC(=O)C1CCCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)C1"	"IC50"	"'='"	"2870.0"	"nM"	"5.54"	""	""	"UO_0000065"	"13.15"	"0.24"	"3.09"	"6.80"	"0"	"CHEMBL4620359"	"Inhibition of recombinant human TDO expressed in Escherichia coli BL21 using L-Trp as substrate incubated for 30 mins by enzymatic assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4619726"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2020"	"None"	""	""
"CHEMBL3342402"	""	"None"	"424.51"	"0"	"4.23"	"33; AMG-1"	"Cc1ccc(-c2csc3nnc(SCC(=O)Nc4ccc5c(c4)OCO5)n23)cc1"	"IC50"	"'>'"	"62500.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"1"	"CHEMBL3630805"	"Inhibition of TDO (unknown origin)"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3627665"	"1"	"Scientific Literature"	"J Med Chem"	"2015"	"None"	""	""
"CHEMBL4290878"	""	"None"	"322.14"	"0"	"4.06"	"10"	"Nc1oc2cnccc2c1Nc1ccc(F)cc1Br"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4282272"	""	"None"	"315.38"	"0"	"4.74"	"23"	"Nc1oc2cnccc2c1Nc1ccc(Cc2ccccc2)cc1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"19.98"	"0.36"	"1.56"	"9.83"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4289501"	""	"None"	"295.68"	"0"	"4.09"	"44"	"Nc1oc2cnccc2c1Nc1ccc(F)c(Cl)c1F"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"21.31"	"0.43"	"2.21"	"9.83"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4277566"	""	"None"	"226.24"	"0"	"2.55"	"49"	"Nc1oc2cnccc2c1Nc1cccnc1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"27.85"	"0.51"	"3.75"	"8.19"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4278386"	""	"None"	"281.36"	"0"	"4.45"	"61"	"CC(C)(C)c1cccc(Nc2c(N)oc3cnccc23)c1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4282241"	""	"None"	"307.28"	"0"	"4.40"	"69"	"CC(F)(F)c1cc(Nc2c(N)oc3cnccc23)ccc1F"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4278779"	""	"None"	"305.74"	"0"	"4.56"	"72"	"Cc1ncc(C)c2c(Nc3ccc(F)c(Cl)c3)c(N)oc12"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"20.61"	"0.41"	"1.74"	"9.83"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4283957"	""	"None"	"315.38"	"0"	"4.74"	"75"	"Nc1oc2cnccc2c1Nc1cccc(Cc2ccccc2)c1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4293992"	""	"None"	"353.78"	"1"	"5.61"	"81"	"Nc1oc2c(-c3ccccc3)nccc2c1Nc1ccc(F)c(Cl)c1"	"IC50"	"'<'"	"500.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4292762"	""	"None"	"383.81"	"1"	"5.62"	"98"	"COc1ccccc1-c1nccc2c(Nc3ccc(F)c(Cl)c3)c(N)oc12"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"16.42"	"0.32"	"0.68"	"8.60"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4288670"	""	"None"	"388.23"	"1"	"6.27"	"100"	"Nc1oc2c(-c3cccc(Cl)c3)nccc2c1Nc1ccc(F)c(Cl)c1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4288491"	""	"None"	"292.77"	"1"	"5.02"	"117"	"Nc1sc2ccccc2c1Nc1ccc(F)c(Cl)c1"	"IC50"	"'<'"	"500.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4292840"	""	"None"	"326.32"	"1"	"5.39"	"128"	"Nc1sc2ccccc2c1Nc1ccc(F)c(C(F)(F)F)c1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4293178"	""	"None"	"292.77"	"1"	"5.02"	"131"	"Nc1sc2ccc(Cl)cc2c1Nc1ccc(F)cc1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"21.52"	"0.45"	"1.28"	"16.56"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4292556"	""	"None"	"411.82"	"1"	"6.11"	"139"	"O=C(Nc1oc2cnccc2c1Nc1ccc(F)c(Cl)c1)OCc1ccccc1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"15.30"	"0.30"	"0.19"	"8.25"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4290431"	""	"None"	"393.76"	"0"	"4.70"	"144"	"COC(=O)Nc1oc2cnccc2c1N(C(=O)OC)c1ccc(F)c(Cl)c1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4282826"	""	"None"	"371.77"	"1"	"5.75"	"147"	"Nc1oc2c(-c3ccc(F)cc3)nccc2c1Nc1ccc(F)c(Cl)c1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"16.95"	"0.33"	"0.55"	"9.83"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4293117"	""	"None"	"564.96"	"2"	"5.98"	"160"	"CCOC(=O)Nc1oc2c(C#Cc3ccc(C(N)=O)cc3)nccc2c1N(C(=O)OCC)c1ccc(F)c(Cl)c1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4290911"	""	"None"	"312.13"	"0"	"4.60"	"177"	"Nc1oc2cnc(Cl)cc2c1Nc1ccc(F)c(Cl)c1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"20.19"	"0.43"	"1.70"	"9.83"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4294399"	""	"None"	"352.34"	"0"	"4.80"	"198"	"Cc1cc(-c2nccc3c(Nc4ccc(F)c(F)c4)c(N)oc23)ccn1"	"IC50"	"'<'"	"500.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4284584"	""	"None"	"444.90"	"1"	"7.42"	"200"	"Nc1oc2c(N(c3ccccc3)c3ccccc3)nccc2c1Nc1ccc(F)c(Cl)c1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4295250"	""	"None"	"402.35"	"1"	"5.68"	"205"	"Cc1cc(-c2nccc3c(Nc4ccc(F)c(C(F)(F)F)c4)c(N)oc23)ccn1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"15.66"	"0.30"	"0.62"	"8.19"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
